Match ID,Fighter_total,odds_total,ev_total,date_total,location_total,country_total,winner_total,weight_class_total,gender_total,no_of_rounds_total,total_draw,total_losses,total_win_by_KO/TKO,total_win_by_submission,total_win_by_TKO_Doctor_stoppage,total_wins,total_stance,total_height,total_reach,total_weight,total_age,finish
2456,Artem Lobov,-140,71.42857143,8/20/2016,"Las Vegas, Nevada, USA", USA,1,Featherweight,MALE,3,0,2,0,0,0,0,Southpaw,175.26,165.1,145,30,U-DEC
2457,Randa Markos,-155,64.51612903,8/20/2016,"Las Vegas, Nevada, USA", USA,0,Women's Strawweight,FEMALE,3,0,2,0,0,0,2,Orthodox,162.56,160.02,115,31,SUB
2458,Neil Magny,-140,71.42857143,8/20/2016,"Las Vegas, Nevada, USA", USA,0,Welterweight,MALE,3,0,3,4,1,0,11,Orthodox,190.5,203.2,170,29,KO/TKO
2459,Colby Covington,-420,23.80952381,8/20/2016,"Las Vegas, Nevada, USA", USA,1,Welterweight,MALE,3,0,1,1,2,0,4,Orthodox,180.34,182.88,170,28,KO/TKO
2460,Alberto Uda,145,145,8/20/2016,"Las Vegas, Nevada, USA", USA,0,Middleweight,MALE,3,0,1,0,0,0,0,Orthodox,190.5,195.58,185,32,SUB
2461,Demian Maia,115,115,8/27/2016,"Vancouver, British Columbia, Canada", Canada,1,Welterweight,MALE,5,0,6,1,8,0,17,Southpaw,185.42,182.88,170,38,SUB
2462,Anthony Pettis,-165,60.60606061,8/27/2016,"Vancouver, British Columbia, Canada", Canada,1,Featherweight,MALE,3,0,4,2,2,0,5,Orthodox,177.8,182.88,170,29,SUB
2463,Paige VanZant,-210,47.61904762,8/27/2016,"Vancouver, British Columbia, Canada", Canada,1,Women's Strawweight,FEMALE,3,0,1,1,1,0,3,Orthodox,162.56,165.1,115,22,KO/TKO
2464,Joe Lauzon,-140,71.42857143,8/27/2016,"Vancouver, British Columbia, Canada", Canada,0,Lightweight,MALE,3,0,8,4,7,1,13,Orthodox,177.8,180.34,155,32,S-DEC
2465,Sam Alvey,-270,37.03703704,8/27/2016,"Vancouver, British Columbia, Canada", Canada,1,Middleweight,MALE,3,0,3,3,1,0,4,Southpaw,187.96,190.5,205,30,KO/TKO
2466,Enrique Barzola,115,115,8/27/2016,"Vancouver, British Columbia, Canada", Canada,0,Featherweight,MALE,3,0,0,0,0,0,1,Switch,170.18,177.8,145,27,S-DEC
2467,Garreth McLellan,270,270,8/27/2016,"Vancouver, British Columbia, Canada", Canada,0,Middleweight,MALE,3,0,2,1,0,0,1,Southpaw,185.42,182.88,185,33,S-DEC
2468,Shane Campbell,-160,62.5,8/27/2016,"Vancouver, British Columbia, Canada", Canada,0,Lightweight,MALE,3,0,3,0,0,0,1,Orthodox,182.88,180.34,155,29,KO/TKO
2469,Chad Laprise,-320,31.25,8/27/2016,"Vancouver, British Columbia, Canada", Canada,1,Lightweight,MALE,3,0,2,0,0,0,3,Orthodox,177.8,180.34,170,30,KO/TKO
2470,Jeremy Kennedy,-145,68.96551724,8/27/2016,"Vancouver, British Columbia, Canada", Canada,1,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,180.34,180.34,145,23,
2471,Andrei Arlovski,110,110,9/3/2016,"Hamburg, Hamburg, Germany", Germany,0,Heavyweight,MALE,5,0,6,9,2,0,14,Orthodox,190.5,195.58,240,37,SUB
2472,Alexander Gustafsson,-700,14.28571429,9/3/2016,"Hamburg, Hamburg, Germany", Germany,1,Light Heavyweight,MALE,3,0,4,4,2,0,8,Orthodox,195.58,200.66,205,29,U-DEC
2473,Ryan Bader,-170,58.82352941,9/3/2016,"Hamburg, Hamburg, Germany", Germany,1,Light Heavyweight,MALE,3,0,5,3,1,0,13,Orthodox,187.96,187.96,205,33,KO/TKO
2474,Nick Hein,-335,29.85074627,9/3/2016,"Hamburg, Hamburg, Germany", Germany,1,Lightweight,MALE,3,0,1,0,0,0,3,Southpaw,167.64,167.64,155,32,U-DEC
2475,Jessin Ayari,110,110,9/3/2016,"Hamburg, Hamburg, Germany", Germany,1,Welterweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,185.42,155,24,
2476,Peter Sobotta,170,170,9/3/2016,"Hamburg, Hamburg, Germany", Germany,1,Welterweight,MALE,3,0,4,0,1,0,2,Southpaw,182.88,190.5,170,29,U-DEC
2477,Ashlee Evans-Smith,-240,41.66666667,9/3/2016,"Hamburg, Hamburg, Germany", Germany,1,Women's Bantamweight,FEMALE,3,0,1,0,0,0,1,Orthodox,172.72,170.18,125,29,KO/TKO
2478,Taylor Lapilus,-160,62.5,9/3/2016,"Hamburg, Hamburg, Germany", Germany,1,Bantamweight,MALE,3,0,1,1,0,0,2,Southpaw,167.64,185.42,135,24,U-DEC
2479,Scott Askham,-105,95.23809524,9/3/2016,"Hamburg, Hamburg, Germany", Germany,0,Middleweight,MALE,3,0,2,2,0,0,2,Southpaw,190.5,190.5,185,28,U-DEC
2480,Rustam Khabilov,-450,22.22222222,9/3/2016,"Hamburg, Hamburg, Germany", Germany,1,Lightweight,MALE,3,0,2,1,0,1,5,Orthodox,172.72,185.42,155,29,U-DEC
2481,Stipe Miocic,-145,68.96551724,9/10/2016,"Cleveland, Ohio, USA", USA,1,Heavyweight,MALE,5,0,2,6,0,0,9,Orthodox,193.04,203.2,240,34,KO/TKO
2482,Fabricio Werdum,-265,37.73584906,9/10/2016,"Cleveland, Ohio, USA", USA,1,Heavyweight,MALE,3,0,3,4,2,0,8,Orthodox,193.04,195.58,231,39,U-DEC
2483,CM Punk,345,345,9/10/2016,"Cleveland, Ohio, USA", USA,0,Welterweight,MALE,3,0,0,0,0,0,0,Orthodox,185.42,185.42,170,37,SUB
2484,Urijah Faber,150,150,9/10/2016,"Cleveland, Ohio, USA", USA,0,Bantamweight,MALE,3,0,5,0,6,0,9,Orthodox,167.64,170.18,135,37,U-DEC
2485,Jessica Andrade,-130,76.92307692,9/10/2016,"Cleveland, Ohio, USA", USA,1,Women's Strawweight,FEMALE,3,0,3,1,1,0,5,Orthodox,154.94,157.48,115,24,SUB
2486,Jessica Eye,-125,80,9/10/2016,"Cleveland, Ohio, USA", USA,0,Women's Bantamweight,FEMALE,3,0,5,0,0,1,1,Orthodox,167.64,167.64,125,30,S-DEC
2487,Brad Tavares,-220,45.45454545,9/10/2016,"Cleveland, Ohio, USA", USA,1,Middleweight,MALE,3,0,4,1,0,0,8,Orthodox,185.42,187.96,185,28,S-DEC
2488,Nik Lentz,-550,18.18181818,9/10/2016,"Cleveland, Ohio, USA", USA,1,Lightweight,MALE,3,0,6,1,1,0,10,Orthodox,172.72,172.72,155,32,KO/TKO
2489,Drew Dober,-150,66.66666667,9/10/2016,"Cleveland, Ohio, USA", USA,1,Lightweight,MALE,3,0,4,0,1,0,2,Southpaw,172.72,177.8,155,27,KO/TKO
2490,Yancy Medeiros,-130,76.92307692,9/10/2016,"Cleveland, Ohio, USA", USA,1,Welterweight,MALE,3,0,5,0,2,0,3,Orthodox,177.8,190.5,155,29,SUB
2491,Dustin Poirier,-165,60.60606061,9/17/2016,"Hidalgo, Texas, USA", USA,0,Lightweight,MALE,5,0,3,5,3,0,12,Southpaw,175.26,182.88,155,27,KO/TKO
2492,Uriah Hall,160,160,9/17/2016,"Hidalgo, Texas, USA", USA,0,Middleweight,MALE,3,0,4,2,0,2,5,Orthodox,182.88,200.66,185,32,KO/TKO
2493,Evan Dunham,-340,29.41176471,9/17/2016,"Hidalgo, Texas, USA", USA,1,Lightweight,MALE,3,0,6,1,1,1,10,Southpaw,177.8,177.8,155,34,U-DEC
2494,Roan Carneiro,100,100,9/17/2016,"Hidalgo, Texas, USA", USA,1,Welterweight,MALE,3,0,4,1,1,0,3,Orthodox,180.34,187.96,170,38,S-DEC
2495,Chris Wade,115,115,9/17/2016,"Hidalgo, Texas, USA", USA,0,Lightweight,MALE,3,0,1,0,2,0,4,Orthodox,177.8,177.8,155,28,U-DEC
2496,Chas Skelly,-150,66.66666667,9/17/2016,"Hidalgo, Texas, USA", USA,1,Featherweight,MALE,3,0,2,1,2,0,4,Orthodox,180.34,182.88,145,31,SUB
2497,Gabriel Benitez,100,100,9/17/2016,"Hidalgo, Texas, USA", USA,1,Featherweight,MALE,3,0,1,0,1,0,2,Southpaw,172.72,180.34,145,28,SUB
2498,Augusto Montano,375,375,9/17/2016,"Hidalgo, Texas, USA", USA,0,Welterweight,MALE,3,0,1,1,0,0,1,Orthodox,185.42,185.42,170,31,KO/TKO
2499,Antonio Carlos Junior,-280,35.71428571,9/17/2016,"Hidalgo, Texas, USA", USA,1,Middleweight,MALE,3,0,3,0,1,0,2,Orthodox,187.96,200.66,185,26,
2500,Jose Quinonez,125,125,9/17/2016,"Hidalgo, Texas, USA", USA,1,Bantamweight,MALE,3,0,1,0,1,0,1,Orthodox,172.72,175.26,135,26,U-DEC
2501,Erick Montano,425,425,9/17/2016,"Hidalgo, Texas, USA", USA,0,Welterweight,MALE,3,0,0,0,0,0,1,Orthodox,182.88,185.42,170,30,SUB
2502,Cris Cyborg,-1000,10,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,1,Catch Weight,MALE,5,0,0,1,0,0,1,Orthodox,172.72,172.72,145,31,
2503,Renan Barao,-640,15.625,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,1,Featherweight,MALE,3,0,3,2,3,0,8,Orthodox,167.64,177.8,135,29,U-DEC
2504,Roy Nelson,-420,23.80952381,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,1,Heavyweight,MALE,3,0,9,7,0,0,8,Orthodox,182.88,182.88,263,40,KO/TKO
2505,Francisco Trinaldo,-155,64.51612903,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,1,Lightweight,MALE,3,0,3,2,2,0,10,Southpaw,175.26,177.8,155,38,KO/TKO
2506,Thiago Santos,-800,12.5,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,0,Middleweight,MALE,3,0,3,4,0,0,5,Orthodox,187.96,193.04,205,32,SUB
2507,Godofredo Pepey,-110,90.90909091,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,1,Featherweight,MALE,3,0,4,1,2,0,4,Orthodox,170.18,185.42,145,29,SUB
2508,Gilbert Burns,-245,40.81632653,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,0,Lightweight,MALE,3,0,1,0,3,0,4,Orthodox,177.8,180.34,155,30,U-DEC
2509,Rani Yahya,-105,95.23809524,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,1,Bantamweight,MALE,3,0,3,0,3,0,7,Orthodox,167.64,170.18,135,32,U-DEC
2510,Jussier Formiga,-210,47.61904762,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,1,Flyweight,MALE,3,0,3,0,1,0,4,Orthodox,165.1,170.18,125,31,U-DEC
2511,Erick Silva,130,130,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,1,Welterweight,MALE,3,0,6,2,4,0,6,Orthodox,182.88,187.96,170,32,SUB
2512,Alan Patrick,145,145,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,1,Lightweight,MALE,3,0,1,1,0,0,3,Southpaw,180.34,187.96,155,33,U-DEC
2513,Vicente Luque,-580,17.24137931,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,1,Welterweight,MALE,3,0,1,0,2,0,2,Orthodox,180.34,190.5,170,24,KO/TKO
2514,Glaico Franca,-140,71.42857143,9/24/2016,"Brasilia, Distrito Federal, Brazil", Brazil,0,Lightweight,MALE,3,0,1,0,1,0,1,Orthodox,182.88,195.58,155,25,
2515,John Lineker,105,105,10/1/2016,"Portland, Oregon, USA", USA,1,Bantamweight,MALE,5,0,2,5,1,0,9,Orthodox,160.02,170.18,135,26,S-DEC
2516,Will Brooks,-320,31.25,10/1/2016,"Portland, Oregon, USA", USA,0,Lightweight,MALE,3,0,0,0,0,0,1,Orthodox,177.8,182.88,155,29,KO/TKO
2517,Joshua Burkman,-260,38.46153846,10/1/2016,"Portland, Oregon, USA", USA,0,Welterweight,MALE,3,0,9,1,1,0,6,Orthodox,177.8,182.88,170,36,S-DEC
2518,Louis Smolka,-525,19.04761905,10/1/2016,"Portland, Oregon, USA", USA,0,Flyweight,MALE,3,0,1,2,1,0,5,Orthodox,175.26,172.72,135,25,SUB
2519,Henrique da Silva,-135,74.07407407,10/1/2016,"Portland, Oregon, USA", USA,1,Light Heavyweight,MALE,3,0,0,1,0,0,1,Orthodox,190.5,193.04,205,27,SUB
2520,Hacran Dias,-150,66.66666667,10/1/2016,"Portland, Oregon, USA", USA,0,Featherweight,MALE,3,0,3,0,0,0,3,Orthodox,172.72,175.26,155,32,U-DEC
2521,Shamil Abdurakhimov,-145,68.96551724,10/1/2016,"Portland, Oregon, USA", USA,1,Heavyweight,MALE,3,0,1,0,0,0,1,Orthodox,190.5,193.04,235,35,S-DEC
2522,Keita Nakamura,-125,80,10/1/2016,"Portland, Oregon, USA", USA,0,Welterweight,MALE,3,0,4,0,2,0,2,Southpaw,180.34,185.42,170,32,U-DEC
2523,Nate Marquardt,140,140,10/1/2016,"Portland, Oregon, USA", USA,1,Middleweight,MALE,3,0,9,5,3,0,12,Orthodox,182.88,187.96,185,37,KO/TKO
2524,Jonathan Wilson,100,100,10/1/2016,"Portland, Oregon, USA", USA,0,Light Heavyweight,MALE,3,0,1,1,0,0,1,Southpaw,187.96,190.5,205,29,U-DEC
2525,Cody East,195,195,10/1/2016,"Portland, Oregon, USA", USA,0,Heavyweight,MALE,3,0,1,0,0,0,0,Orthodox,190.5,187.96,245,28,KO/TKO
2526,Kelly Faszholz,-115,86.95652174,10/1/2016,"Portland, Oregon, USA", USA,0,Women's Bantamweight,FEMALE,3,0,1,0,0,0,0,Orthodox,172.72,170.18,135,31,S-DEC
2527,Michael Bisping,-260,38.46153846,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,1,Middleweight,MALE,5,0,7,10,0,0,19,Orthodox,185.42,190.5,185,37,U-DEC
2528,Vitor Belfort,300,300,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,0,Middleweight,MALE,3,0,8,11,2,1,14,Southpaw,182.88,187.96,185,39,KO/TKO
2529,Ovince Saint Preux,-145,68.96551724,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,0,Light Heavyweight,MALE,3,0,3,4,1,0,7,Southpaw,190.5,203.2,205,33,KO/TKO
2530,Stefan Struve,-190,52.63157895,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,1,Heavyweight,MALE,3,0,6,5,4,0,11,Orthodox,210.82,213.36,265,28,SUB
2531,Mirsad Bektic,-580,17.24137931,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,1,Featherweight,MALE,3,0,0,1,0,0,3,Orthodox,172.72,177.8,145,25,SUB
2532,Brad Pickett,130,130,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,0,Bantamweight,MALE,3,0,6,1,1,0,5,Orthodox,167.64,172.72,135,38,SUB
2533,Davey Grant,-190,52.63157895,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,0,Bantamweight,MALE,3,0,1,0,0,0,1,Orthodox,172.72,175.26,135,30,SUB
2534,Leon Edwards,150,150,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,1,Welterweight,MALE,3,0,2,1,0,0,3,Southpaw,182.88,187.96,170,25,SUB
2535,Lukasz Sajewski,245,245,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,0,Lightweight,MALE,3,0,2,0,0,0,0,Orthodox,172.72,180.34,155,25,KO/TKO
2536,Danny Roberts,110,110,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,0,Welterweight,MALE,3,0,0,0,1,0,2,Southpaw,185.42,187.96,170,29,KO/TKO
2537,Leonardo Santos,175,175,10/8/2016,"Manchester, England, United Kingdom", United Kingdom,1,Lightweight,MALE,3,0,1,1,2,0,4,Orthodox,182.88,190.5,155,36,S-DEC
2538,Rafael Dos Anjos,-140,71.42857143,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,0,Lightweight,MALE,5,0,6,4,2,0,14,Southpaw,172.72,177.8,170,32,U-DEC
2539,Diego Sanchez,250,250,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,1,Lightweight,MALE,3,0,9,5,0,0,15,Southpaw,177.8,182.88,170,34,U-DEC
2540,Ricardo Lamas,-110,90.90909091,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,1,Featherweight,MALE,3,0,3,2,2,0,7,Orthodox,172.72,180.34,145,34,SUB
2541,Martin Bravo,-105,95.23809524,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,1,Lightweight,MALE,4,0,0,0,0,0,0,Southpaw,172.72,180.34,145,23,KO/TKO
2542,Beneil Dariush,-115,86.95652174,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,1,Lightweight,MALE,3,0,2,1,3,0,7,Southpaw,177.8,182.88,155,27,U-DEC
2543,Alexa Grasso,-620,16.12903226,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,1,Women's Strawweight,FEMALE,3,0,0,0,0,0,0,Orthodox,165.1,167.64,115,23,
2544,Erik Perez,-240,41.66666667,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,1,Bantamweight,MALE,3,0,2,2,1,0,6,Orthodox,172.72,172.72,135,26,S-DEC
2545,Marco Beltran,-135,74.07407407,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,0,Catch Weight,MALE,3,0,0,0,1,0,3,Orthodox,172.72,175.26,125,30,SUB
2546,Erick Montano,125,125,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,0,Welterweight,MALE,3,0,1,0,0,0,1,Orthodox,182.88,185.42,170,30,KO/TKO
2547,Henry Briones,-105,95.23809524,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,0,Bantamweight,MALE,3,0,1,0,1,0,1,Orthodox,172.72,175.26,135,36,KO/TKO
2548,Sam Alvey,-165,60.60606061,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,1,Middleweight,MALE,3,0,3,4,1,0,5,Southpaw,187.96,190.5,205,30,U-DEC
2549,Polo Reyes,-155,64.51612903,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,1,Lightweight,MALE,3,0,0,2,0,0,2,Orthodox,180.34,180.34,155,31,
2550,Enrique Barzola,-550,18.18181818,11/5/2016,"Mexico City, Distrito Federal, Mexico", Mexico,1,Featherweight,MALE,3,0,1,0,0,0,1,Switch,170.18,177.8,145,27,U-DEC
2551,Eddie Alvarez,140,140,11/12/2016,"New York City, New York, USA", USA,0,Lightweight,MALE,5,0,1,1,0,0,3,Orthodox,175.26,175.26,155,32,KO/TKO
2552,Joanna Jedrzejczyk,-400,25,11/12/2016,"New York City, New York, USA", USA,1,Women's Strawweight,FEMALE,5,0,0,2,0,0,6,Orthodox,167.64,165.1,125,29,U-DEC
2553,Chris Weidman,-220,45.45454545,11/12/2016,"New York City, New York, USA", USA,0,Middleweight,MALE,3,0,1,4,2,0,9,Orthodox,187.96,198.12,185,32,KO/TKO
2554,Miesha Tate,-140,71.42857143,11/12/2016,"New York City, New York, USA", USA,0,Women's Bantamweight,FEMALE,3,0,3,0,1,0,5,Orthodox,167.64,165.1,135,30,U-DEC
2555,Frankie Edgar,-325,30.76923077,11/12/2016,"New York City, New York, USA", USA,1,Featherweight,MALE,3,0,6,4,2,0,14,Orthodox,167.64,172.72,145,35,U-DEC
2556,Khabib Nurmagomedov,-345,28.98550725,11/12/2016,"New York City, New York, USA", USA,1,Lightweight,MALE,3,0,0,2,1,0,7,Orthodox,177.8,177.8,155,28,SUB
2557,Rafael Natal,-145,68.96551724,11/12/2016,"New York City, New York, USA", USA,0,Middleweight,MALE,3,0,6,1,1,0,9,Orthodox,182.88,193.04,185,33,KO/TKO
2558,Vicente Luque,-125,80,11/12/2016,"New York City, New York, USA", USA,1,Welterweight,MALE,3,0,1,1,2,0,3,Orthodox,180.34,190.5,170,24,KO/TKO
2559,Jim Miller,135,135,11/12/2016,"New York City, New York, USA", USA,1,Catch Weight,MALE,3,0,8,3,6,0,16,Southpaw,172.72,180.34,155,33,U-DEC
2560,Liz Carmouche,145,145,11/12/2016,"New York City, New York, USA", USA,1,Women's Bantamweight,FEMALE,3,0,3,1,0,0,2,Orthodox,167.64,167.64,125,32,S-DEC
2561,Ryan Bader,-340,29.41176471,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,1,Light Heavyweight,MALE,5,0,5,4,1,0,14,Orthodox,187.96,187.96,205,33,KO/TKO
2562,Thomas Almeida,-300,33.33333333,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,1,Bantamweight,MALE,3,0,1,3,0,0,4,Southpaw,170.18,177.8,135,25,KO/TKO
2563,Claudia Gadelha,-460,21.73913043,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,1,Women's Strawweight,FEMALE,3,0,2,0,0,0,2,Orthodox,162.56,160.02,115,27,U-DEC
2564,Thales Leites,-135,74.07407407,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,0,Middleweight,MALE,3,0,5,2,5,0,11,Orthodox,185.42,198.12,185,35,U-DEC
2565,Warlley Alves,175,175,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,0,Welterweight,MALE,3,0,1,0,3,0,4,Orthodox,180.34,182.88,170,25,U-DEC
2566,Sergio Moraes,-150,66.66666667,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,1,Welterweight,MALE,3,0,2,1,2,0,4,Orthodox,182.88,182.88,170,34,S-DEC
2567,Cezar Ferreira,110,110,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,1,Middleweight,MALE,3,0,3,0,1,0,6,Southpaw,185.42,198.12,185,31,SUB
2568,Marcos Rogerio de Lima,-165,60.60606061,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,0,Light Heavyweight,MALE,3,0,1,2,1,0,3,Orthodox,185.42,190.5,253,31,SUB
2569,Johnny Eduardo,-140,71.42857143,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,1,Bantamweight,MALE,3,0,2,1,0,0,2,Orthodox,170.18,180.34,135,38,KO/TKO
2570,Luis Henrique,-290,34.48275862,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,1,Heavyweight,MALE,3,0,1,0,1,0,1,Orthodox,187.96,187.96,243,23,SUB
2571,Pedro Munhoz,135,135,11/19/2016,"Sao Paulo, Sao Paulo, Brazil", Brazil,1,Bantamweight,MALE,3,0,3,1,1,0,2,Orthodox,167.64,165.1,135,30,SUB
2572,Gegard Mousasi,-560,17.85714286,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,1,Middleweight,MALE,5,0,3,3,1,0,7,Orthodox,187.96,193.04,185,31,KO/TKO
2573,Ross Pearson,-105,95.23809524,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,0,Lightweight,MALE,3,0,10,4,0,1,11,Orthodox,172.72,175.26,155,32,S-DEC
2574,Tim Johnson,-150,66.66666667,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,0,Heavyweight,MALE,3,0,1,1,0,0,2,Southpaw,190.5,195.58,265,31,
2575,Artem Lobov,220,220,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,1,Featherweight,MALE,3,0,2,0,0,0,1,Southpaw,175.26,165.1,145,30,U-DEC
2576,Magnus Cedenblad,-250,40,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,0,Middleweight,MALE,3,0,1,1,2,0,4,Orthodox,195.58,200.66,185,34,KO/TKO
2577,Kyoji Horiguchi,-200,50,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,1,Flyweight,MALE,3,0,1,2,0,0,6,Orthodox,165.1,167.64,125,26,U-DEC
2578,Kevin Lee,-145,68.96551724,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,1,Lightweight,MALE,3,0,2,1,1,0,6,Orthodox,175.26,195.58,170,24,SUB
2579,Anna Elmose,-140,71.42857143,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,0,Women's Strawweight,FEMALE,3,0,1,0,0,0,0,Orthodox,160.02,165.1,115,32,U-DEC
2580,Justin Ledet,-140,71.42857143,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,1,Heavyweight,MALE,3,0,0,0,0,0,1,Orthodox,193.04,203.2,205,28,SUB
2581,Zak Cummings,-170,58.82352941,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,1,Welterweight,MALE,3,0,2,1,1,0,4,Southpaw,182.88,190.5,185,32,SUB
2582,Marion Reneau,-225,44.44444444,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,1,Women's Bantamweight,FEMALE,3,0,2,0,1,0,2,Orthodox,167.64,172.72,135,39,KO/TKO
2583,Brett Johns,-220,45.45454545,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,1,Bantamweight,MALE,3,0,0,0,0,0,0,Orthodox,170.18,180.34,135,24,U-DEC
2584,Charlie Ward,270,270,11/19/2016,"Belfast, Northern Ireland, United Kingdom", United Kingdom,0,Welterweight,MALE,3,0,0,0,0,0,0,Orthodox,180.34,185.42,170,35,KO/TKO
2585,Robert Whittaker,100,100,11/26/2016,"Melbourne, Victoria, Australia", Australia,1,Middleweight,MALE,5,0,2,3,0,0,7,Orthodox,182.88,185.42,185,25,KO/TKO
2586,Jake Matthews,-550,18.18181818,11/26/2016,"Melbourne, Victoria, Australia", Australia,0,Lightweight,MALE,3,0,2,0,3,1,4,Orthodox,180.34,185.42,170,22,S-DEC
2587,Kyle Noke,-110,90.90909091,11/26/2016,"Melbourne, Victoria, Australia", Australia,0,Welterweight,MALE,3,0,5,3,2,0,6,Southpaw,185.42,193.04,170,36,U-DEC
2588,Yusuke Kasuya,135,135,11/26/2016,"Melbourne, Victoria, Australia", Australia,0,Lightweight,MALE,3,0,1,0,0,0,0,Southpaw,170.18,170.18,155,27,KO/TKO
2589,Khalil Rountree Jr.,-105,95.23809524,11/26/2016,"Melbourne, Victoria, Australia", Australia,0,Light Heavyweight,MALE,3,0,1,0,0,0,0,Southpaw,185.42,193.04,205,26,SUB
2590,Seohee Ham,-110,90.90909091,11/26/2016,"Melbourne, Victoria, Australia", Australia,0,Women's Strawweight,FEMALE,3,0,2,0,0,0,1,Southpaw,157.48,157.48,115,29,
2591,Daniel Kelly,165,165,11/26/2016,"Melbourne, Victoria, Australia", Australia,1,Middleweight,MALE,3,0,1,1,1,0,4,Southpaw,182.88,177.8,185,39,U-DEC
2592,Damien Brown,130,130,11/26/2016,"Melbourne, Victoria, Australia", Australia,1,Lightweight,MALE,3,0,1,1,0,0,1,Orthodox,177.8,172.72,155,31,S-DEC
2593,Richard Walsh,-135,74.07407407,11/26/2016,"Melbourne, Victoria, Australia", Australia,0,Welterweight,MALE,3,0,3,0,0,0,2,Orthodox,182.88,185.42,170,27,U-DEC
2594,Ben Nguyen,-140,71.42857143,11/26/2016,"Melbourne, Victoria, Australia", Australia,1,Flyweight,MALE,3,0,1,1,1,0,2,Switch,165.1,165.1,125,28,U-DEC
2595,Dan Hooker,-145,68.96551724,11/26/2016,"Melbourne, Victoria, Australia", Australia,0,Featherweight,MALE,3,0,2,2,1,0,3,Switch,182.88,190.5,155,26,U-DEC
2596,Marlon Vera,-110,90.90909091,11/26/2016,"Melbourne, Victoria, Australia", Australia,1,Featherweight,MALE,3,0,2,0,1,0,1,Switch,172.72,177.8,135,23,
